FID,sa4_code21,sa4_name21,sa4,week,resp_n_1920,resp_rate_1920,resp_n_1419,resp_rate_1419,asth_n_1920,asth_rate_1920,asth_n_1419,asth_rate_1419,copd_n_1920,copd_rate_1920,copd_n_1419,copd_rate_1419,bre_n_1920,bre_rate_1920,bre_n_1419,bre_rate_1419,hea_n_1920,hea_rate_1920,hea_n_1419,hea_rate_1419,heaa_n_1920,heaa_rate_1920,heaa_n_1419,heaa_rate_1419,cere_n_1920,cere_rate_1920,cere_n_1419,cere_rate_1419,ches_n_1920,ches_rate_1920,ches_n_1419,ches_rate_1419,men_n_1920,men_rate_1920,men_n_1419,men_rate_1419,burn_n_1920,burn_rate_1920,burn_n_1419,burn_rate_1419,deh_n_1920,deh_rate_1920,deh_n_1419,deh_rate_1419
s4_geo.fid--2c346315_187d5bf56ff_6065,404,Adelaide - West,404,2019-12-29T00:00:00,86,36.26932144,87,36.27433395,5,NaN,NaN,NaN,8,NaN,NaN,NaN,22,9.27819824,14,5.83724928,34,14.33903408,35,14.59312344,6,NaN,7,NaN,10,4.21736288,8,NaN,81,34.16064072,60,25.01678276,82,34.58237457,76,31.68792343,13,5.4825716,13,5.42030287,6,NaN,6,NaN
s4_geo.fid--2c346315_187d5bf56ff_6066,404,Adelaide - West,404,2020-01-05T00:00:00,60,25.30417633,81,33.77265549,7,NaN,9,NaN,NaN,NaN,6,NaN,11,4.63909912,13,5.42030287,40,16.86945152,29,12.09144497,NaN,NaN,NaN,NaN,7,NaN,7,NaN,69,29.09980392,70,29.18624687,63,26.56938553,61,25.43372726,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6067,404,Adelaide - West,404,2020-01-12T00:00:00,63,26.56938553,81,33.77265549,7,NaN,10,4.16946363,6,NaN,NaN,NaN,14,5.90430784,13,5.42030287,34,14.33903408,27,11.25755215,5,NaN,5,NaN,NaN,NaN,7,NaN,67,28.25633049,74,30.85403061,53,22.35202217,66,27.51845932,NaN,NaN,6,NaN,6,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6068,404,Adelaide - West,404,2020-01-19T00:00:00,75,31.63022232,77,32.10486984,12,5.06083536,8,NaN,NaN,NaN,7,NaN,14,5.90430784,20,8.33892727,32,13.49556065,27,11.25755215,5,NaN,NaN,NaN,5,NaN,9,NaN,74,31.20848465,77,32.10486984,65,27.41285896,66,27.51845932,11,4.63909912,5,NaN,8,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6069,404,Adelaide - West,404,2020-01-26T00:00:00,72,30.36501312,78,32.52181625,6,NaN,10,4.16946363,NaN,NaN,NaN,NaN,19,8.01298904,24,10.00671291,29,12.2303524,31,12.92533684,NaN,NaN,NaN,NaN,6,NaN,7,NaN,75,31.63022232,69,28.76929855,54,22.77375984,82,34.1896019,16,6.7477808,14,5.83724928,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_606a,404,Adelaide - West,404,2020-02-02T00:00:00,88,37.11279297,79,32.93876266,14,5.90430784,15,6.25419569,8,NaN,NaN,NaN,7,NaN,20,8.33892727,40,16.86945152,36,15.01006889,NaN,NaN,NaN,NaN,6,NaN,6,NaN,66,27.83459473,83,34.60654831,60,25.30417633,63,26.26762009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_606b,404,Adelaide - West,404,2020-02-09T00:00:00,79,33.31716537,95,39.60990524,12,5.06083536,20,8.33892727,NaN,NaN,5,NaN,16,6.7477808,12,5.00335646,39,16.44771576,39,16.26090813,NaN,NaN,NaN,NaN,18,7.59125328,5,NaN,78,32.89543152,62,25.85067558,51,21.50855064,67,27.93540764,6,NaN,14,5.83724928,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_606c,404,Adelaide - West,404,2020-02-16T00:00:00,97,40.90842056,81,33.77265549,17,7.16951704,13,5.42030287,NaN,NaN,NaN,NaN,14,5.90430784,15,6.25419569,28,11.80861568,28,11.6744976,6,NaN,NaN,NaN,6,NaN,5,NaN,74,31.20848465,86,35.85738754,53,22.35202217,86,35.85738754,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_606d,404,Adelaide - West,404,2020-02-23T00:00:00,112,47.23446274,86,35.85738754,22,9.27819824,12,5.00335646,6,NaN,NaN,NaN,17,7.16951704,15,6.25419569,29,12.2303524,33,13.75922966,NaN,NaN,NaN,NaN,6,NaN,9,NaN,81,34.16064072,77,32.10486984,61,25.725914,85,35.44044113,7,NaN,10,4.16946363,5,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_606e,405,Barossa - Yorke - Mid North,405,2019-09-01T00:00:00,36,31.57700729,38,33.18748474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,10.5256691,13,11.3536129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31,27.19131279,7,NaN,16,14.03422642,18,15.72038746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_606f,405,Barossa - Yorke - Mid North,405,2019-09-08T00:00:00,39,34.20842743,35,30.56741905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,10,8.77139091,11,9.60690308,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,20,17.54278183,23,20.08716011,23,20.17420006,20,17.46709633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6070,405,Barossa - Yorke - Mid North,405,2019-09-15T00:00:00,21,18.41992188,38,33.18748474,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8.73354816,8,NaN,12,10.48025799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,16.66564369,13,11.3536129,12,10.5256691,20,17.46709633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6071,405,Barossa - Yorke - Mid North,405,2019-09-22T00:00:00,28,24.55989456,25,21.83386993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,12,10.5256691,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,13,11.40280914,20,17.46709633,17,14.91136456,21,18.34045029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6072,405,Barossa - Yorke - Mid North,405,2019-09-29T00:00:00,38,33.33128738,47,41.04767609,5,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,6,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,13.15708733,20,17.46709633,7,NaN,26,22.7072258,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6073,405,Barossa - Yorke - Mid North,405,2019-10-06T00:00:00,42,36.83984375,32,27.94735336,8,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8.77139091,11,9.60690308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,15.78850365,21,18.34045029,24,21.0513382,11,9.60690308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6074,405,Barossa - Yorke - Mid North,405,2019-10-13T00:00:00,21,18.41992188,23,20.08716011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,14,12.27994823,10,8.73354816,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,16,14.03422642,16,13.97367668,19,16.66564369,17,14.84703159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6075,405,Barossa - Yorke - Mid North,405,2019-10-20T00:00:00,24,21.0513382,36,31.44077301,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,5,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,12.27994823,17,14.84703159,20,17.54278183,17,14.84703159,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6076,405,Barossa - Yorke - Mid North,405,2019-10-27T00:00:00,36,31.57700729,18,15.72038746,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,5,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,21.0513382,20,17.46709633,16,14.03422642,34,29.69406319,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6077,405,Barossa - Yorke - Mid North,405,2019-11-03T00:00:00,31,27.19131279,24,20.96051598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,11,9.64853001,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,11.40280914,24,20.96051598,23,20.17420006,20,17.46709633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6078,405,Barossa - Yorke - Mid North,405,2019-11-10T00:00:00,18,15.78850365,21,18.34045029,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,6,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,15.78850365,18,15.72038746,20,17.54278183,18,15.72038746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6079,405,Barossa - Yorke - Mid North,405,2019-11-17T00:00:00,27,23.68275642,33,28.82070923,6,NaN,6,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,10,8.77139091,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,12.27994823,11,9.60690308,33,28.94559097,23,20.08716011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_607a,405,Barossa - Yorke - Mid North,405,2019-11-24T00:00:00,20,17.54278183,22,19.21380615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,10,8.77139091,7,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,17,14.91136456,26,22.7072258,15,13.15708733,27,23.58057976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_607b,405,Barossa - Yorke - Mid North,405,2019-12-01T00:00:00,19,16.66564369,26,22.7072258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,10.5256691,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,12.27994823,14,12.22696686,15,13.15708733,15,13.10032177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_607c,405,Barossa - Yorke - Mid North,405,2019-12-08T00:00:00,35,30.69986916,14,12.22696686,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,10,8.77139091,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,12,10.5256691,20,17.46709633,14,12.27994823,15,13.10032177,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_607d,405,Barossa - Yorke - Mid North,405,2019-12-15T00:00:00,19,16.66564369,25,21.83386993,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,18.41992188,15,13.10032177,16,14.03422642,19,16.59374237,5,NaN,7,NaN,NaN,NaN,8,NaN
s4_geo.fid--2c346315_187d5bf56ff_607e,405,Barossa - Yorke - Mid North,405,2019-12-22T00:00:00,31,27.19131279,36,31.44077301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,17.54278183,10,8.73354816,17,14.91136456,20,17.46709633,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_607f,405,Barossa - Yorke - Mid North,405,2019-12-29T00:00:00,19,16.66564369,27,23.58057976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,18,15.72038746,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,22,19.29706192,12,10.48025799,15,13.15708733,24,20.96051598,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN
s4_geo.fid--2c346315_187d5bf56ff_6080,405,Barossa - Yorke - Mid North,405,2020-01-05T00:00:00,18,15.78850365,17,14.84703159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,9,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,14.91136456,25,21.83386993,20,17.54278183,19,16.59374237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6081,405,Barossa - Yorke - Mid North,405,2020-01-12T00:00:00,16,14.03422642,22,19.21380615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,13,11.3536129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,15,13.10032177,22,19.29706192,25,21.83386993,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6082,405,Barossa - Yorke - Mid North,405,2020-01-19T00:00:00,7,NaN,20,17.46709633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,13,11.3536129,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,15,13.15708733,13,11.3536129,15,13.15708733,18,15.72038746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6083,405,Barossa - Yorke - Mid North,405,2020-01-26T00:00:00,18,15.78850365,27,23.58057976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,9.64853001,13,11.3536129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,14.91136456,13,11.3536129,15,13.15708733,23,20.08716011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6084,405,Barossa - Yorke - Mid North,405,2020-02-02T00:00:00,24,21.0513382,25,21.83386993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,12,10.48025799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,19.29706192,17,14.84703159,15,13.15708733,22,19.21380615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6085,405,Barossa - Yorke - Mid North,405,2020-02-09T00:00:00,19,16.66564369,30,26.20064545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,11,9.60690308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,16.66564369,8,NaN,14,12.27994823,30,26.20064545,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6086,405,Barossa - Yorke - Mid North,405,2020-02-16T00:00:00,14,12.27994823,25,21.83386993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,9.64853001,15,13.10032177,NaN,NaN,5,NaN,NaN,NaN,5,NaN,20,17.54278183,23,20.08716011,16,14.03422642,25,21.83386993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6087,405,Barossa - Yorke - Mid North,405,2020-02-23T00:00:00,21,18.41992188,32,27.94735336,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,11.3536129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,10.5256691,9,NaN,17,14.91136456,19,16.59374237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6088,406,South Australia - Outback,406,2019-09-01T00:00:00,39,46.01118469,68,80.56204224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,14.15728664,5,NaN,15,17.6966095,20,23.69471741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,31.85389709,43,50.94364166,25,29.49434853,37,43.83522797,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6089,406,South Australia - Outback,406,2019-09-08T00:00:00,35,41.29208755,58,68.71468353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,18,21.2359314,19,22.50998116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,42.47186279,34,40.2810173,28,33.03367233,29,34.35734177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_608a,406,South Australia - Outback,406,2019-09-15T00:00:00,56,66.06734467,66,78.19256592,NaN,NaN,12,14.21683025,NaN,NaN,8,NaN,11,12.97751427,12,14.21683025,17,20.05615616,38,45.01996231,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,44,51.91005325,34,40.2810173,34,40.11231232,29,34.35734177,5,NaN,6,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_608b,406,South Australia - Outback,406,2019-09-22T00:00:00,45,53.08982849,62,73.45362091,NaN,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,17.6966095,15,17.77103806,5,NaN,NaN,NaN,5,NaN,NaN,NaN,33,38.93254089,30,35.54207611,27,31.85389709,33,39.09628296,8,NaN,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_608c,406,South Australia - Outback,406,2019-09-29T00:00:00,50,58.98869705,79,93.59413147,6,NaN,10,11.8473587,NaN,NaN,NaN,NaN,9,NaN,7,NaN,11,12.97751427,18,21.32524681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,23.59547806,34,40.2810173,28,33.03367233,31,36.72681046,6,NaN,5,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_608d,406,South Australia - Outback,406,2019-10-06T00:00:00,46,54.26960373,66,78.19256592,6,NaN,9,NaN,NaN,NaN,NaN,NaN,8,NaN,9,NaN,12,14.15728664,20,23.69471741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,27.13480186,39,46.20470047,20,23.59547806,42,49.75890732,8,NaN,6,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_608e,406,South Australia - Outback,406,2019-10-13T00:00:00,44,51.91005325,63,74.63835907,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,12,14.15728664,13,15.40156555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,48.37073135,25,29.61839676,43,50.73028183,32,37.91154861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_608f,406,South Australia - Outback,406,2019-10-20T00:00:00,37,43.65163422,51,60.42152786,8,NaN,6,NaN,NaN,NaN,NaN,NaN,9,NaN,13,15.40156555,11,12.97751427,17,20.14051056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,35.39321899,32,37.91154861,19,22.41570473,35,41.46575546,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6090,406,South Australia - Outback,406,2019-10-27T00:00:00,38,44.83140945,55,65.16046906,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,12.97751427,NaN,NaN,14,16.51683426,14,16.5863018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,44.83140945,22,26.06418991,30,35.39321899,36,42.65048981,14,16.51683426,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6091,406,South Australia - Outback,406,2019-11-03T00:00:00,46,54.26960373,67,79.37730408,NaN,NaN,NaN,NaN,5,NaN,8,NaN,NaN,NaN,8,NaN,13,15.33706093,11,13.032094,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,42,49.55050659,39,46.20470047,27,31.85389709,41,48.57416916,9,NaN,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6092,406,South Australia - Outback,406,2019-11-10T00:00:00,34,40.11231232,53,62.79100037,6,NaN,NaN,NaN,NaN,NaN,8,NaN,9,NaN,13,15.40156555,11,12.97751427,10,11.8473587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34,40.11231232,43,50.94364166,23,27.13480186,32,37.91154861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6093,406,South Australia - Outback,406,2019-11-17T00:00:00,43,50.73028183,53,62.79100037,12,14.15728664,9,NaN,NaN,NaN,6,NaN,6,NaN,11,13.032094,13,15.33706093,10,11.8473587,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,33,38.93254089,29,34.35734177,23,27.13480186,34,40.2810173,16,18.87638283,9,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6094,406,South Australia - Outback,406,2019-11-24T00:00:00,36,42.47186279,39,46.20470047,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,15.33706093,NaN,NaN,10,11.79773998,17,20.14051056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,31.85389709,36,42.65048981,26,30.67412376,41,48.57416916,10,11.79773998,9,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6095,406,South Australia - Outback,406,2019-12-01T00:00:00,34,40.11231232,28,33.17260361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,10,11.79773998,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,28,33.03367233,29,34.35734177,17,20.05615616,31,36.72681046,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6096,406,South Australia - Outback,406,2019-12-08T00:00:00,37,43.65163422,42,49.75890732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,9,NaN,14,16.51683426,16,18.95577431,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,29,34.21344376,28,33.17260361,29,34.21344376,30,35.54207611,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6097,406,South Australia - Outback,406,2019-12-15T00:00:00,43,50.73028183,43,50.94364166,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,14,16.51683426,13,15.40156555,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,35,41.29208755,31,36.72681046,27,31.85389709,29,34.35734177,NaN,NaN,7,NaN,NaN,NaN,6,NaN
s4_geo.fid--2c346315_187d5bf56ff_6098,406,South Australia - Outback,406,2019-12-22T00:00:00,49,57.80892563,64,75.82309723,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,16.5863018,7,NaN,20,23.69471741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,48.37073135,43,50.94364166,31,36.57299423,40,47.38943481,11,12.97751427,11,13.032094,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_6099,406,South Australia - Outback,406,2019-12-29T00:00:00,40,47.19095612,66,78.19256592,NaN,NaN,5,NaN,NaN,NaN,9,NaN,13,15.33706093,8,NaN,11,12.97751427,11,13.032094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33,38.93254089,35,41.46575546,37,43.65163422,44,52.12837982,11,12.97751427,8,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_609a,406,South Australia - Outback,406,2020-01-05T00:00:00,27,31.85389709,32,37.91154861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,15,17.6966095,18,21.32524681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,31.85389709,45,53.31311417,35,41.29208755,30,35.54207611,10,11.79773998,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_609b,406,South Australia - Outback,406,2020-01-12T00:00:00,30,35.39321899,39,46.20470047,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,19,22.41570473,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,42.47186279,33,39.09628296,43,50.73028183,38,45.01996231,10,11.79773998,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_609c,406,South Australia - Outback,406,2020-01-19T00:00:00,33,38.93254089,36,42.65048981,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,20.05615616,18,21.32524681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,28.3145752,39,46.20470047,43,50.73028183,39,46.20470047,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_609d,406,South Australia - Outback,406,2020-01-26T00:00:00,32,37.75276566,38,45.01996231,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,21,24.7752533,11,13.032094,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,28,33.03367233,41,48.57416916,18,21.2359314,33,39.09628296,12,14.15728664,NaN,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_609e,406,South Australia - Outback,406,2020-02-02T00:00:00,27,31.85389709,47,55.68258667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,17,20.05615616,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,33.03367233,48,56.86732101,31,36.57299423,36,42.65048981,8,NaN,6,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_609f,406,South Australia - Outback,406,2020-02-09T00:00:00,40,47.19095612,37,43.83522797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,9,NaN,12,14.21683025,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,30,35.39321899,33,39.09628296,30,35.39321899,26,30.8031311,7,NaN,7,NaN,NaN,NaN,NaN,NaN
s4_geo.fid--2c346315_187d5bf56ff_60a0,406,South Australia - Outback,406,2020-02-16T00:00:00,43,50.73028183,35,41.46575546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,10,11.8473587,16,18.87638283,12,14.21683025,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,30,35.39321899,25,29.61839676,30,35.39321899,31,36.72681046,11,12.97751427,5,NaN,NaN,NaN,NaN,NaN
