"id","date","vaccine","sentiment"
"1490941147703054336","20220208","none","negative"
"1490945126528475143","20220208","none","negative"
"1490947455793647621","20220208","none","negative"
"1490962202517729291","20220208","none","negative"
"1490962693758816259","20220208","none","negative"
"1490978701542326273","20220208","none","negative"
"1490990420184432644","20220208","none","neutral"
"1491110366990204931","20220208","none","negative"
"1491119469300695049","20220208","none","neutral"
"1491123228525604865","20220208","none","neutral"
"1491152248738828288","20220208","none","negative"
"1491156980932935681","20220208","none","neutral"
"1491171902210985985","20220208","none","neutral"
"1491172596632621059","20220208","none","neutral"
"1491174806863364096","20220208","none","neutral"
"1491178141620252672","20220208","none","neutral"
"1491180467151724547","20220208","none","neutral"
"1491181280624807938","20220208","none","neutral"
"1491185045427875840","20220208","none","neutral"
"1491185216928755716","20220208","none","neutral"
"1491186288976089090","20220208","none","neutral"
"1491187196011118593","20220208","none","neutral"
"1491190229583409154","20220208","none","neutral"
"1491193137146253315","20220208","none","neutral"
"1491194158505406465","20220208","none","negative"
"1491196450063093760","20220208","none","neutral"
"1491198347566514180","20220208","none","neutral"
"1491200153906475008","20220208","moderna","negative"
"1491200172574973952","20220209","none","neutral"
"1491200189423570944","20220209","none","neutral"
"1491200399126446084","20220209","none","neutral"
"1491200522283487233","20220209","none","neutral"
"1491200845849194496","20220209","none","positive"
"1491200891671646211","20220209","none","neutral"
"1491200653519364097","20220209","",""
"1491200927428136968","20220209","none","neutral"
"1491201303330312195","20220209","none","neutral"
"1491201428316119044","20220209","none","neutral"
"1491201593643237380","20220209","none","neutral"
"1491201396666138627","20220209","none","negative"
"1491201672018030592","20220209","none","neutral"
"1491202346139123715","20220209","none","neutral"
"1491202352065695745","20220209","none","neutral"
"1491202379735191557","20220209","none","neutral"
"1491202558471606272","20220209","none","neutral"
"1491202626004094978","20220209","none","neutral"
"1491202638352121860","20220209","none","negative"
"1491203094851764226","20220209","none","neutral"
"1491203227630505985","20220209","none","neutral"
"1491203794314870784","20220209","none","neutral"
"1491203958458941441","20220209","none","neutral"
"1491203338280800256","20220209","none","neutral"
"1491204018999382018","20220209","none","neutral"
"1491204296578592768","20220209","none","neutral"
"1491204754076479489","20220209","none","negative"
"1491205033341628424","20220209","none","neutral"
"1491204010455736321","20220209","",""
"1491205186442137600","20220209","none","neutral"
"1491205317321015304","20220209","none","neutral"
"1491205334396203009","20220209","none","neutral"
"1491205443364220932","20220209","none","neutral"
"1491205803482939392","20220209","none","negative"
"1491205949188878336","20220209","none","neutral"
"1491206045280399361","20220209","none","negative"
"1491207180216946689","20220209","none","neutral"
"1491207648628609024","20220209","none","neutral"
"1491205962359009282","20220209","moderna","negative"
"1491207734804549635","20220209","none","neutral"
"1491207238413070337","20220209","",""
"1491207749207740423","20220209","none","neutral"
"1491208476642910211","20220209","none","neutral"
"1491209175518437377","20220209","none","negative"
"1491208938507104256","20220209","none","neutral"
"1491209342401785856","20220209","none","neutral"
"1491209506084114432","20220209","none","negative"
"1491209554402889730","20220209","none","neutral"
"1491209982049918976","20220209","none","neutral"
"1491209983727648770","20220209","none","negative"
"1491210202120695808","20220209","none","neutral"
"1491210216477978627","20220209","none","neutral"
"1491210227751940098","20220209","none","neutral"
"1491210663212900352","20220209","none","neutral"
"1491210730624143366","20220209","none","neutral"
"1491210755886428163","20220209","none","neutral"
"1491210842553319424","20220209","none","negative"
"1491211261543346176","20220209","none","neutral"
"1491211329813860354","20220209","none","neutral"
"1491212011635576832","20220209","none","neutral"
"1491212393208508417","20220209","none","neutral"
"1491212683072651265","20220209","none","positive"
"1491212795761020928","20220209","none","negative"
"1491212860675923971","20220209","none","negative"
"1491213155212873728","20220209","none","negative"
"1491213284053483522","20220209","none","negative"
"1491213300625195008","20220209","none","neutral"
"1491213631442518016","20220209","none","neutral"
"1491213862980308994","20220209","none","neutral"
"1491213988558172161","20220209","none","neutral"
"1491214042253643778","20220209","none","neutral"
"1491214312110964737","20220209","none","neutral"
"1491214580617388034","20220209","none","neutral"
"1491214683419803648","20220209","none","neutral"
"1491215200607141889","20220209","none","negative"
"1491215269850595332","20220209","none","neutral"
"1491215285285761026","20220209","none","neutral"
"1491215360804200448","20220209","none","neutral"
"1491215443943903232","20220209","none","neutral"
"1491216065044815875","20220209","none","neutral"
"1491216100348264448","20220209","moderna","negative"
"1491216363805089792","20220209","none","neutral"
"1491216456683757568","20220209","none","neutral"
"1491216469337993217","20220209","none","neutral"
"1491216682475728896","20220209","none","neutral"
"1491216786775236611","20220209","none","neutral"
"1491217412288806916","20220209","none","neutral"
"1491217543025274885","20220209","none","neutral"
"1491217621521514499","20220209","none","neutral"
"1491217679096872962","20220209","none","neutral"
"1491217880469622784","20220209","astrazeneca","positive"
"1491217899113291776","20220209","none","neutral"
"1491218176620875778","20220209","none","neutral"
"1491218747926794242","20220209","none","negative"
"1491218782517624832","20220209","none","neutral"
"1491218841950515200","20220209","none","neutral"
"1491219091067408384","20220209","moderna","neutral"
"1491219224660176898","20220209","none","neutral"
"1491219305882882048","20220209","none","negative"
"1491219671877840896","20220209","none","negative"
"1491219923867414528","20220209","none","neutral"
"1491220237672681472","20220209","none","neutral"
"1491220561116397571","20220209","none","neutral"
"1491220638958514179","20220209","none","neutral"
"1491220926288990211","20220209","none","neutral"
"1491221158481793025","20220209","none","negative"
"1491222220110467074","20220209","none","negative"
"1491222319926476802","20220209","none","negative"
"1491221006094331904","20220209","",""
"1491222425287413760","20220209","none","neutral"
"1491222826858479616","20220209","none","neutral"
"1491223129615904771","20220209","none","neutral"
"1491223530469396481","20220209","none","neutral"
"1491223884024393728","20220209","none","neutral"
"1491223939745746946","20220209","moderna","negative"
"1491223756555137026","20220209","astrazeneca","positive"
"1491224053948231680","20220209","none","negative"
"1491224158117715969","20220209","none","neutral"
"1491224307200110597","20220209","none","neutral"
"1491224717449363457","20220209","none","negative"
"1491225074409799680","20220209","none","neutral"
"1491225275711246341","20220209","none","neutral"
"1491225736757518336","20220209","none","negative"
"1491226014739238912","20220209","none","neutral"
"1491226453932974083","20220209","none","neutral"
"1491227107564818437","20220209","none","neutral"
"1491227146529824772","20220209","none","neutral"
"1491227120106106881","20220209","none","negative"
"1491227180780572672","20220209","none","neutral"
"1491227317414555648","20220209","none","neutral"
"1491227729689456640","20220209","none","neutral"
"1491228311410057217","20220209","none","neutral"
"1491228332037652484","20220209","none","neutral"
"1491228576502398976","20220209","none","neutral"
"1491228818664787973","20220209","none","neutral"
"1491228852483686401","20220209","none","neutral"
"1491229338070843394","20220209","none","neutral"
"1491229454081085441","20220209","none","neutral"
"1491229885947420681","20220209","pfizer","positive"
"1491229924858155010","20220209","none","neutral"
"1491229972278964224","20220209","none","neutral"
"1491230424311287809","20220209","none","neutral"
"1491230867859316737","20220209","none","neutral"
"1491231262866276352","20220209","none","neutral"
"1491232014108078081","20220209","none","neutral"
"1491232084723388418","20220209","none","neutral"
"1491232368870686720","20220209","moderna","positive"
"1491232698949505026","20220209","none","negative"
"1491233390338908161","20220209","none","neutral"
"1491233494139564035","20220209","none","neutral"
"1491234056981610500","20220209","none","neutral"
"1491234110614151168","20220209","none","negative"
"1491234146328457220","20220209","none","neutral"
"1491234595542794244","20220209","none","neutral"
"1491234619324497920","20220209","none","neutral"
"1491235365331828736","20220209","novavax","positive"
"1491235470172647426","20220209","none","neutral"
"1491235520965668866","20220209","moderna","negative"
"1491235618302607361","20220209","none","neutral"
"1491235705179148288","20220209","none","negative"
"1491235707700269057","20220209","novavax","negative"
"1491235878865616896","20220209","none","negative"
"1491235982934683648","20220209","none","negative"
"1491236812391870465","20220209","none","neutral"
"1491236964259229697","20220209","none","negative"
"1491236140493721603","20220209","none","neutral"
"1491236985364951041","20220209","none","negative"
"1491237465147187203","20220209","none","neutral"
"1491237381181427714","20220209","none","neutral"
"1491237866437234688","20220209","none","neutral"
"1491237931398356993","20220209","none","neutral"
"1491238434182213634","20220209","none","neutral"
"1491238846105022465","20220209","none","neutral"
"1491239298095783940","20220209","none","neutral"
"1491239224733216774","20220209","none","negative"
"1491239394304753666","20220209","none","neutral"
"1491239298955616261","20220209","novavax","positive"
"1491239399430197250","20220209","none","neutral"
"1491239445265534977","20220209","none","neutral"
"1491240937510813697","20220209","none","neutral"
"1491241351673184256","20220209","none","neutral"
"1491241464579379206","20220209","none","neutral"
"1491241568267026435","20220209","none","negative"
"1491242105309519874","20220209","none","neutral"
"1491243159833427968","20220209","none","neutral"
"1491244126008131585","20220209","none","neutral"
"1491244570247835650","20220209","none","neutral"
"1491243205232406532","20220209","none","negative"
"1491244829732491265","20220209","none","neutral"
"1491245415433666561","20220209","none","neutral"
"1491245515408744452","20220209","none","neutral"
"1491245245463695360","20220209","none","neutral"
"1491245562800259074","20220209","none","neutral"
"1491245584749154311","20220209","none","neutral"
"1491247822729261058","20220209","none","neutral"
"1491247841733672962","20220209","none","negative"
"1491248216578609155","20220209","none","negative"
"1491248246546522114","20220209","none","neutral"
"1491248252108247042","20220209","none","neutral"
"1491249311849791489","20220209","none","neutral"
"1491250332177166337","20220209","moderna","positive"
"1491251264562540549","20220209","none","negative"
"1491251050971799555","20220209","none","neutral"
"1491251398893535237","20220209","none","neutral"
"1491251512936390663","20220209","none","neutral"
"1491251801999376393","20220209","none","negative"
"1491252781683904515","20220209","none","neutral"
"1491253019627110412","20220209","none","neutral"
"1491253513913237506","20220209","none","negative"
"1491254282976305154","20220209","none","neutral"
"1491254724011917312","20220209","none","neutral"
"1491254751732039685","20220209","none","neutral"
"1491254876873326592","20220209","none","neutral"
"1491255107899764737","20220209","none","negative"
"1491255360401059841","20220209","none","neutral"
"1491255365585235968","20220209","none","neutral"
"1491256500702310403","20220209","none","neutral"
"1491256010639822851","20220209","none","neutral"
"1491256617157148673","20220209","none","negative"
"1491257548942745605","20220209","none","neutral"
"1491257697173393409","20220209","none","neutral"
"1491258065127354368","20220209","none","neutral"
"1491258517835198465","20220209","none","neutral"
"1491257754052608003","20220209","",""
"1491259180824633351","20220209","none","negative"
"1491259447616090113","20220209","none","neutral"
"1491259597910585344","20220209","none","neutral"
"1491260118553739265","20220209","none","neutral"
"1491260427585867778","20220209","moderna","negative"
"1491260570309328896","20220209","none","neutral"
"1491260584133906435","20220209","none","neutral"
"1491260706972438530","20220209","none","neutral"
"1491260715466096645","20220209","none","neutral"
"1491261781196800000","20220209","none","neutral"
"1491261911593517056","20220209","none","negative"
"1491262327773020165","20220209","none","neutral"
"1491262456530112512","20220209","pfizer","positive"
"1491262610129715203","20220209","none","negative"
"1491262707789484034","20220209","none","negative"
"1491262821237420037","20220209","none","neutral"
"1491262919061176323","20220209","none","neutral"
"1491262559529304064","20220209","",""
"1491262994499575808","20220209","none","neutral"
"1491263007045070850","20220209","none","neutral"
"1491263355876970496","20220209","none","neutral"
"1491263550756900865","20220209","none","neutral"
"1491264262698057728","20220209","none","neutral"
"1491264300782321665","20220209","none","neutral"
"1491264305106456580","20220209","moderna","neutral"
"1491264368159637504","20220209","none","neutral"
"1491264589928955904","20220209","none","neutral"
"1491264633285771264","20220209","none","neutral"
"1491264736620851200","20220209","none","neutral"
"1491264760460963842","20220209","none","neutral"
"1491265115760611334","20220209","none","neutral"
"1491265180440793089","20220209","none","neutral"
"1491265219921735680","20220209","none","neutral"
"1491265230806351872","20220209","none","neutral"
"1491265518111629317","20220209","none","neutral"
"1491265736630992899","20220209","none","neutral"
"1491265805019152384","20220209","none","neutral"
"1491265869477220352","20220209","none","neutral"
"1491265940469985283","20220209","none","negative"
"1491266015975682054","20220209","none","negative"
"1491266040373854209","20220209","none","neutral"
"1491266104412766209","20220209","none","neutral"
"1491266427462234113","20220209","none","neutral"
"1491266486333480961","20220209","none","negative"
"1491266705850773506","20220209","none","neutral"
"1491266972394614784","20220209","none","neutral"
"1491267049448181763","20220209","none","neutral"
"1491267623434473472","20220209","none","negative"
"1491267734092795905","20220209","none","neutral"
"1491267738962399234","20220209","none","neutral"
"1491268379776548866","20220209","none","negative"
"1491268418485764098","20220209","none","neutral"
"1491268672111149056","20220209","none","neutral"
"1491268732249059328","20220209","none","neutral"
"1491268874054115330","20220209","none","neutral"
"1491268965636931584","20220209","none","neutral"
"1491269778983505920","20220209","novavax","negative"
"1491269900446617608","20220209","none","neutral"
"1491270202671378433","20220209","none","neutral"
"1491270492057051138","20220209","novavax","positive"
"1491270591634350083","20220209","novavax","negative"
"1491270888670765059","20220209","none","neutral"
"1491270897331625988","20220209","none","neutral"
"1491271260864933889","20220209","none","neutral"
"1491271633864396802","20220209","none","neutral"
"1491271792182595585","20220209","none","neutral"
"1491271869710082050","20220209","none","positive"
"1491272011439833089","20220209","none","neutral"
"1491272268152209412","20220209","none","negative"
"1491272310006837251","20220209","none","neutral"
"1491272334933913601","20220209","none","neutral"
"1491272394358820864","20220209","none","neutral"
"1491272434838028289","20220209","none","neutral"
"1491273494537322497","20220209","none","neutral"
"1491273917331537921","20220209","none","negative"
"1491274245187706881","20220209","moderna","positive"
"1491275340366618627","20220209","none","negative"
"1491275633552654337","20220209","none","neutral"
"1491275710572515328","20220209","none","neutral"
"1491276119626207233","20220209","none","neutral"
"1491276157475377155","20220209","none","neutral"
"1491276331296133123","20220209","none","neutral"
"1491275670474813441","20220209","",""
"1491277512869134350","20220209","none","neutral"
"1491277954906824708","20220209","none","neutral"
"1491277901228306435","20220209","novavax","negative"
"1491278297522917378","20220209","none","neutral"
"1491278424077639681","20220209","none","neutral"
"1491278705775169539","20220209","moderna","positive"
"1491279000123363329","20220209","none","neutral"
"1491279019261952001","20220209","none","neutral"
"1491279455087886338","20220209","none","negative"
"1491279922782154752","20220209","none","neutral"
"1491280263179292674","20220209","none","negative"
"1491280361363755008","20220209","none","negative"
"1491280513000099841","20220209","none","negative"
"1491280246049427457","20220209","",""
"1491280687512821761","20220209","none","neutral"
"1491280922444181504","20220209","none","neutral"
"1491281387022073856","20220209","none","neutral"
"1491281536414793728","20220209","none","negative"
"1491281593251606531","20220209","moderna","positive"
"1491281970189713409","20220209","moderna","negative"
"1491282029970960385","20220209","none","neutral"
"1491282039659954179","20220209","none","neutral"
"1491282607933321216","20220209","none","negative"
"1491282629471379458","20220209","none","neutral"
"1491282688065806336","20220209","none","neutral"
"1491282905896992769","20220209","none","neutral"
"1491282914994442243","20220209","none","negative"
"1491282990101458944","20220209","none","neutral"
"1491283006023036929","20220209","none","neutral"
"1491283011404382209","20220209","none","neutral"
"1491283236613664771","20220209","none","neutral"
"1491283375231225856","20220209","moderna","positive"
"1491283508299509763","20220209","none","neutral"
"1491283513135489025","20220209","none","neutral"
"1491283975448723457","20220209","none","neutral"
"1491283964283486211","20220209","none","neutral"
"1491284705198886914","20220209","none","negative"
"1491284831606808581","20220209","none","neutral"
"1491284847524196353","20220209","none","negative"
"1491284949194133513","20220209","none","neutral"
"1491285013370970113","20220209","none","neutral"
"1491285141075161089","20220209","none","neutral"
"1491286048676397062","20220209","none","neutral"
"1491286595965943809","20220209","pfizer","negative"
"1491286736437391363","20220209","none","negative"
"1491287982594473984","20220209","none","negative"
"1491288179160551427","20220209","none","neutral"
"1491288187008094211","20220209","none","neutral"
"1491289382607015937","20220209","none","negative"
"1491289646491631621","20220209","none","neutral"
"1491289764733284352","20220209","none","neutral"
"1491290102504759297","20220209","none","neutral"
"1491290216564690945","20220209","none","neutral"
"1491290228757172224","20220209","none","neutral"
"1491290484308049920","20220209","none","neutral"
"1491290671885733892","20220209","none","negative"
"1491290765833682948","20220209","none","neutral"
"1491290771231813635","20220209","none","neutral"
"1491290784078913538","20220209","none","neutral"
"1491290785303744514","20220209","none","neutral"
"1491290888047321090","20220209","none","neutral"
"1491291763939876865","20220209","none","neutral"
"1491291774723129344","20220209","none","neutral"
"1491292018848694272","20220209","none","neutral"
"1491292782035881984","20220209","none","neutral"
"1491293607898521603","20220209","none","neutral"
"1491293777788805122","20220209","none","neutral"
"1491294076398096384","20220209","none","neutral"
"1491294313195933697","20220209","novavax","positive"
"1491294712648855552","20220209","none","neutral"
"1491295398119366658","20220209","none","negative"
"1491295548640755712","20220209","none","negative"
"1491295758896680960","20220209","novavax","negative"
"1491295825540321284","20220209","none","neutral"
"1491296369696518144","20220209","none","neutral"
"1491297139447988226","20220209","none","negative"
"1491298415262978051","20220209","none","negative"
"1491299031074713601","20220209","none","neutral"
"1491299121734754305","20220209","none","neutral"
"1491299574107217921","20220209","moderna","negative"
"1491299993831219203","20220209","none","neutral"
"1491300185112461314","20220209","none","neutral"
"1491300840094769155","20220209","none","neutral"
"1491301107892912128","20220209","none","neutral"
"1491301109364715524","20220209","none","neutral"
"1491302014579802114","20220209","none","neutral"
"1491302094048948226","20220209","none","neutral"
"1491302097681276929","20220209","none","neutral"
"1491302109098422274","20220209","none","neutral"
"1491302149942575105","20220209","none","neutral"
"1491302297741434886","20220209","none","neutral"
"1491302624309698560","20220209","none","neutral"
"1491302947007115266","20220209","novavax","negative"
"1491304444495278081","20220209","none","neutral"
"1491304607640915969","20220209","none","neutral"
"1491304910524395520","20220209","none","neutral"
"1491302656916488193","20220209","",""
"1491305000894537728","20220209","none","neutral"
"1491305816183668737","20220209","none","neutral"
"1491306031980609538","20220209","none","neutral"
"1491306341683822595","20220209","none","neutral"
"1491305324061487108","20220209","",""
"1491306450035294211","20220209","none","neutral"
"1491308250121203712","20220209","none","neutral"
"1491309346755854337","20220209","none","neutral"
"1491309512942587909","20220209","none","neutral"
"1491309586531651587","20220209","none","neutral"
"1491309639065284608","20220209","none","neutral"
"1491310617223135234","20220209","none","neutral"
"1491310722898591745","20220209","none","negative"
"1491311336231424003","20220209","none","neutral"
"1491313395920179206","20220209","none","neutral"
"1491313929699864576","20220209","none","negative"
"1491314370407976962","20220209","moderna","negative"
"1491314863825911809","20220209","none","neutral"
"1491314871312740355","20220209","none","neutral"
"1491315291019943939","20220209","none","neutral"
"1491315635401662468","20220209","none","neutral"
"1491315942768660482","20220209","none","neutral"
"1491315972313329667","20220209","none","neutral"
"1491316783030349826","20220209","pfizer","negative"
"1491317417024573441","20220209","none","neutral"
"1491317674626158594","20220209","none","neutral"
"1491317871963959298","20220209","none","neutral"
"1491318028449239040","20220209","none","neutral"
"1491318852042768388","20220209","none","negative"
"1491319266838446081","20220209","none","negative"
"1491319524360331265","20220209","none","neutral"
"1491319921250570240","20220209","none","negative"
"1491320037671866370","20220209","none","negative"
"1491320080822841348","20220209","none","neutral"
"1491322227786391555","20220209","none","negative"
"1491322370153451529","20220209","none","neutral"
"1491322424780259331","20220209","none","neutral"
"1491322844432965634","20220209","none","neutral"
"1491322895871913984","20220209","none","neutral"
"1491323164655501313","20220209","none","negative"
"1491323644382957571","20220209","none","neutral"
"1491324133971533830","20220209","none","neutral"
"1491324275214921730","20220209","none","neutral"
"1491323729456275466","20220209","",""
"1491324860026728450","20220209","none","neutral"
"1491325890994663425","20220209","none","neutral"
"1491326182260092930","20220209","none","neutral"
"1491326190296367106","20220209","none","neutral"
"1491326259413934082","20220209","none","neutral"
"1491326939185184769","20220209","none","neutral"
"1491327236548739072","20220209","moderna","neutral"
"1491328144720097284","20220209","none","neutral"
"1491328171559440384","20220209","none","neutral"
"1491328258092470275","20220209","none","neutral"
"1491327552220442626","20220209","",""
"1491328293806960640","20220209","none","neutral"
"1491328443589480453","20220209","none","neutral"
"1491328961582080003","20220209","none","neutral"
"1491329103903203333","20220209","none","negative"
"1491329449320919040","20220209","none","neutral"
"1491330444259991552","20220209","none","negative"
"1491330758908452865","20220209","none","negative"
"1491330305432891395","20220209","novavax","negative"
"1491330939674591232","20220209","none","neutral"
"1491331083551457280","20220209","none","neutral"
"1491331205299867653","20220209","none","neutral"
"1491331602773049345","20220209","none","neutral"
"1491331603041193987","20220209","none","neutral"
"1491332497686544387","20220209","novavax","negative"
"1491333697299415042","20220209","none","neutral"
"1491333739850629121","20220209","pfizer","negative"
"1491332441159929856","20220209","",""
"1491333791943884804","20220209","none","neutral"
"1491334340252680194","20220209","pfizer","positive"
"1491334443851988994","20220209","novavax","negative"
"1491334459031171075","20220209","none","negative"
"1491334670906433542","20220209","none","neutral"
"1491334693677002752","20220209","none","neutral"
"1491335215922683908","20220209","none","neutral"
"1491335293278257157","20220209","none","neutral"
"1491335461134127110","20220209","none","neutral"
"1491335501785464832","20220209","none","neutral"
"1491335567124353024","20220209","none","neutral"
"1491335741708079105","20220209","none","negative"
"1491336010453893120","20220209","none","neutral"
"1491336919992893442","20220209","none","neutral"
"1491337843889041410","20220209","none","neutral"
"1491338369196244993","20220209","astrazeneca","positive"
"1491338471533060096","20220209","none","neutral"
"1491339133255839744","20220209","none","negative"
"1491339627021893636","20220209","none","neutral"
"1491339357869215745","20220209","",""
"1491339627583926275","20220209","astrazeneca","positive"
"1491339492103385092","20220209","",""
"1491339665777242113","20220209","none","negative"
"1491339842323726338","20220209","none","neutral"
"1491340019507683331","20220209","none","neutral"
"1491340184755261440","20220209","none","negative"
"1491340305978871810","20220209","none","neutral"
"1491340361083793410","20220209","none","neutral"
"1491340450115952641","20220209","none","neutral"
"1491341098396049410","20220209","none","neutral"
"1491341403192180737","20220209","none","neutral"
"1491343505494781954","20220209","none","negative"
"1491344504351490052","20220209","none","neutral"
"1491345842925883392","20220209","moderna","negative"
"1491346278651166722","20220209","none","neutral"
"1491346462688567300","20220209","none","neutral"
"1491346498285490180","20220209","none","neutral"
"1491346921591808002","20220209","none","neutral"
"1491347113799680000","20220209","none","neutral"
"1491347313541132292","20220209","none","neutral"
"1491347951410872324","20220209","moderna","neutral"
"1491349195818938371","20220209","none","neutral"
"1491349254870560769","20220209","none","neutral"
"1491349744375181317","20220209","novavax","neutral"
"1491349886721138695","20220209","none","neutral"
"1491350059463680000","20220209","none","neutral"
"1491350905979273221","20220209","none","negative"
"1491350920789172228","20220209","none","neutral"
"1491351018558615552","20220209","none","neutral"
"1491351732156514304","20220209","pfizer","positive"
"1491352444424671241","20220209","astrazeneca","positive"
"1491352700348678154","20220209","none","negative"
"1491352749052940289","20220209","none","neutral"
"1491353383646928897","20220209","novavax","negative"
"1491353642741673984","20220209","novavax","negative"
"1491353988113268739","20220209","none","negative"
"1491355288305565699","20220209","none","neutral"
"1491355391036329984","20220209","none","neutral"
"1491355437702123530","20220209","none","neutral"
"1491355757295636486","20220209","moderna","positive"
"1491355812266012675","20220209","none","neutral"
"1491355833036587008","20220209","novavax","negative"
"1491356073089171456","20220209","none","neutral"
"1491356062221406208","20220209","",""
"1491356440275341314","20220209","none","negative"
"1491356428644225029","20220209","",""
"1491356852948713479","20220209","none","negative"
"1491357050126974976","20220209","astrazeneca","positive"
"1491358325350490114","20220209","none","neutral"
"1491358527310671873","20220209","novavax","negative"
"1491358843443417092","20220209","none","neutral"
"1491359292758568962","20220209","none","negative"
"1491360431126245379","20220209","none","neutral"
"1491359279118368768","20220209","none","neutral"
"1491361128907407361","20220209","none","neutral"
"1491360857812795392","20220209","",""
"1491361259752947719","20220209","none","negative"
"1491361183122980869","20220209","",""
"1491361301993787395","20220209","none","neutral"
"1491362481155067906","20220209","none","neutral"
"1491362838102913024","20220209","none","neutral"
"1491363150385803264","20220209","none","neutral"
"1491362613842018306","20220209","",""
"1491363283479461891","20220209","none","neutral"
"1491364071832440833","20220209","none","neutral"
"1491364298811392001","20220209","none","neutral"
"1491364831819345921","20220209","none","neutral"
"1491366009772843008","20220209","none","neutral"
"1491367217983893504","20220209","none","neutral"
"1491368254182686722","20220209","none","neutral"
"1491368295270076420","20220209","none","neutral"
"1491368484680630275","20220209","none","neutral"
"1491368935182462977","20220209","none","neutral"
"1491368975187734530","20220209","moderna","negative"
"1491369304452915203","20220209","none","neutral"
"1491369313235714049","20220209","none","neutral"
"1491369990721011716","20220209","none","negative"
"1491370661637496837","20220209","moderna","negative"
"1491371170356416515","20220209","none","neutral"
"1491371199569723397","20220209","none","neutral"
"1491371626650546177","20220209","none","negative"
"1491373411456942082","20220209","none","neutral"
"1491373492213739525","20220209","none","neutral"
"1491373699043590144","20220209","none","negative"
"1491373848729894914","20220209","none","neutral"
"1491373858087391236","20220209","none","neutral"
"1491374905153449986","20220209","none","neutral"
"1491375032513490944","20220209","none","neutral"
"1491375794538840071","20220209","none","neutral"
"1491376530530144256","20220209","none","neutral"
"1491376609483685890","20220209","none","negative"
"1491376744146018304","20220209","none","neutral"
"1491376787422650369","20220209","none","neutral"
"1491378264312786944","20220209","none","negative"
"1491378565488726016","20220209","none","neutral"
"1491378950735826951","20220209","none","neutral"
"1491379519571513346","20220209","none","negative"
"1491378873237442560","20220209","none","neutral"
"1491379577998159873","20220209","none","neutral"
"1491381374749601793","20220209","none","neutral"
"1491381485546647562","20220209","pfizer","negative"
"1491381669621907456","20220209","none","neutral"
"1491382301711757314","20220209","none","neutral"
"1491384520201109506","20220209","none","neutral"
"1491385118367580160","20220209","none","neutral"
"1491385677082095616","20220209","none","neutral"
"1491385744119971843","20220209","none","neutral"
"1491387196531949573","20220209","none","neutral"
"1491387673210396672","20220209","none","negative"
"1491387857206153221","20220209","none","neutral"
"1491388004036149250","20220209","none","neutral"
"1491388572745617409","20220209","moderna","positive"
"1491388631063224321","20220209","moderna","positive"
"1491388588289785860","20220209","",""
"1491388840191270914","20220209","none","neutral"
"1491389208145145856","20220209","none","neutral"
"1491389932786810884","20220209","none","negative"
"1491391634529189892","20220209","none","neutral"
"1491391694964764675","20220209","none","neutral"
"1491392732044328960","20220209","none","negative"
"1491392773807034370","20220209","none","neutral"
"1491394865464504322","20220209","none","neutral"
"1491396185726193664","20220209","none","negative"
"1491396359882444808","20220209","none","neutral"
"1491393556871008260","20220209","",""
"1491396591303131141","20220209","novavax","negative"
"1491398184274661376","20220209","novavax","negative"
"1491398648038670337","20220209","none","neutral"
"1491398839655411719","20220209","none","neutral"
"1491399437432012802","20220209","none","neutral"
"1491402207694102534","20220209","none","neutral"
"1491404283245637633","20220209","none","negative"
"1491404401223041024","20220209","moderna","positive"
"1491404427491954690","20220209","pfizer","positive"
"1491404320549785604","20220209","moderna","positive"
"1491407589682597898","20220209","none","neutral"
"1491408913744670721","20220209","none","neutral"
"1491409417598021632","20220209","none","neutral"
"1491410449568796676","20220209","none","negative"
"1491411226848821252","20220209","none","neutral"
"1491411804043546627","20220209","none","neutral"
"1491411953004445696","20220209","none","negative"
"1491412487354601479","20220209","none","neutral"
"1491412567801339906","20220209","moderna","positive"
"1491413394699788288","20220209","none","neutral"
"1491415182312378372","20220209","none","neutral"
"1491415597485551620","20220209","none","negative"
"1491419665540988931","20220209","none","neutral"
"1491419750488027137","20220209","none","neutral"
"1491420017736437766","20220209","none","neutral"
"1491421107211046912","20220209","none","neutral"
"1491422055191187456","20220209","none","neutral"
"1491423462233362436","20220209","none","negative"
"1491424483852578821","20220209","none","neutral"
"1491427441687949314","20220209","none","neutral"
"1491423358746906624","20220209","",""
"1491428517883805701","20220209","none","neutral"
"1491429081522458632","20220209","none","neutral"
"1491429762694369280","20220209","none","neutral"
"1491432838495109121","20220209","none","neutral"
"1491431872932749314","20220209","pfizer","positive"
"1491430867939790849","20220209","",""
"1491435070808150019","20220209","none","neutral"
"1491435108745691138","20220209","none","neutral"
"1491438348803919873","20220209","novavax","neutral"
"1491441675574874115","20220209","none","neutral"
"1491441980626575360","20220209","none","neutral"
"1491442781683949571","20220209","none","neutral"
"1491444300273569799","20220209","none","neutral"
"1491444321152909317","20220209","none","neutral"
"1491444335929622530","20220209","novavax","positive"
"1491444849622810624","20220209","none","neutral"
"1491445194210017281","20220209","none","neutral"
"1491447181018284032","20220209","none","neutral"
"1491447668971024386","20220209","none","neutral"
"1491447978007347200","20220209","none","neutral"
"1491449657867878400","20220209","none","neutral"
"1491452042749136899","20220209","none","neutral"
"1491452645776658436","20220209","none","neutral"
"1491453328898748417","20220209","none","neutral"
"1491453262683332615","20220209","none","neutral"
